PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol
1281,60,200,-2.5,6.24,31.41,Stormwater,MUF,S,BET,123.75,Geology-0,20.51,SoilType-4,No,11,No,LandCover-1,RoadClass-0,0
1282,60,200,-2.34,-0.94,10.42,Stormwater,MUF,S,BET,123.71,Geology-0,20.49,SoilType-4,No,11,No,LandCover-1,RoadClass-0,0
1283,60,200,-1.99,-0.16,28.57,Stormwater,MUF,S,BET,123.73,Geology-0,20.51,SoilType-4,No,11,No,LandCover-4,RoadClass-0,0
1284,60,200,-2.47,1.53,44.34,Stormwater,MUF,S,BET,123.62,Geology-0,20.42,SoilType-4,No,11,No,LandCover-4,RoadClass-0,0
1287,60,200,-2.82,3.56,42.66,Stormwater,MUF,S,BET,123.7,Geology-0,20.46,SoilType-9,No,11,No,LandCover-2,RoadClass-0,0
1288,60,160,-3.47,7.97,38.56,Wastewater,Others,S,PVC,123.79,Geology-2,20.51,SoilType-9,No,112,No,LandCover-1,RoadClass-3,0
1289,60,160,-2.43,1.3,20.6,Wastewater,Others,S,PVC,123.87,Geology-2,20.55,SoilType-9,No,112,No,LandCover-2,RoadClass-0,0
1290,60,160,-2.26,2.24,16.61,Wastewater,Others,S,PVC,123.84,Geology-2,20.52,SoilType-9,No,112,No,LandCover-2,RoadClass-0,0
1291,60,160,-1.33,3.09,22.42,Wastewater,Others,S,PVC,123.84,Geology-2,20.51,SoilType-9,No,112,No,LandCover-4,RoadClass-0,0
1293,60,300,-1.64,0.13,20.64,Stormwater,MUF,S,BET,123.7,Geology-0,20.5,SoilType-4,No,11,No,LandCover-4,RoadClass-1,0
1294,56,225,-0.15,2.54,56.39,Wastewater,MUF,S,BET,152.85,Geology-0,26.79,SoilType-5,No,171,No,LandCover-4,RoadClass-0,0
1297,60,160,-2.87,-3.67,42.13,Wastewater,Others,S,PVC,123.7,Geology-0,20.46,SoilType-9,No,11,No,LandCover-2,RoadClass-0,0
1298,60,160,-2.7,6.09,31.84,Wastewater,Others,S,PVC,123.75,Geology-0,20.51,SoilType-4,No,11,No,LandCover-1,RoadClass-0,0
1299,60,160,-2.28,1.08,9.27,Wastewater,Others,S,PVC,123.71,Geology-0,20.49,SoilType-4,No,11,No,LandCover-1,RoadClass-0,0
1300,60,160,-2.5,0.75,43.79,Wastewater,Others,S,PVC,123.62,Geology-0,20.42,SoilType-4,No,11,No,LandCover-4,RoadClass-0,0
1301,60,200,-1.95,-0.28,28.18,Wastewater,Others,S,PVC,123.71,Geology-0,20.49,SoilType-4,No,11,No,LandCover-4,RoadClass-0,0
1302,60,200,-2.03,0.29,35.83,Wastewater,Others,S,PVC,123.64,Geology-0,20.45,SoilType-4,No,11,No,LandCover-1,RoadClass-0,0
1303,60,200,-2.16,0.17,13.61,Wastewater,Others,S,PVC,123.73,Geology-0,20.52,SoilType-4,No,11,No,LandCover-4,RoadClass-0,0
1304,60,200,-2.35,0.36,47.84,Wastewater,Others,S,PVC,123.47,Geology-0,20.33,SoilType-4,No,138,No,LandCover-4,RoadClass-1,0
1305,60,250,-1.99,0.82,29.43,Stormwater,MUF,S,BET,123.61,Geology-0,20.43,SoilType-4,No,11,No,LandCover-2,RoadClass-1,0
1306,60,250,-2.17,0.53,45.25,Stormwater,MUF,S,BET,123.46,Geology-0,20.32,SoilType-4,No,138,No,LandCover-1,RoadClass-1,0
1311,41,300,-0.88,0.6,49.14,Stormwater,MUF,S,BET,123.02,Geology-0,19.94,SoilType-9,No,138,No,LandCover-2,RoadClass-0,0
1312,41,600,-1.88,0.65,47.2,Stormwater,MUF,S,BET,122.91,Geology-0,19.84,SoilType-9,No,138,No,LandCover-2,RoadClass-0,0
1320,37,400,-1.4,2.61,85.01,Wastewater,Others,S,PVC,148.59,Geology-0,18.34,SoilType-9,No,107,No,LandCover-1,RoadClass-1,0
1328,65,200,-1.06,0.3,34.56,Stormwater,MUF,S,BET,151.64,Geology-2,26.1,SoilType-5,No,237,No,LandCover-4,RoadClass-1,0
1330,65,200,-1.05,2.9,2.1,Stormwater,MUF,S,BET,151.78,Geology-2,26.52,SoilType-5,No,237,No,LandCover-1,RoadClass-0,0
1331,68,225,-2.07,0.67,10.91,Combined,MUF,S,BET,152.53,Geology-0,28.89,SoilType-6,No,89,No,LandCover-4,RoadClass-0,0
1341,45,300,-1.14,0.21,26.25,Combined,MUF,S,BET,147.38,Geology-2,17.25,SoilType-1,No,72,No,LandCover-4,RoadClass-0,6800
1345,35,160,-1.82,12.43,15.98,Wastewater,Others,S,PVC,147.32,Geology-2,17.41,SoilType-1,No,72,No,LandCover-4,RoadClass-2,0
1346,35,160,-4.18,9.95,29.82,Wastewater,Others,S,PVC,147.41,Geology-2,17.58,SoilType-1,No,72,No,LandCover-4,RoadClass-3,0
1354,34,200,-2.79,-0.49,62.02,Wastewater,Others,S,PVC,153.29,Geology-2,24.64,SoilType-2,No,0,No,LandCover-2,RoadClass-1,4200
1355,36,200,-1.53,1.61,43.62,Wastewater,Others,S,PVC,151.35,Geology-1,20.29,SoilType-5,No,142,No,LandCover-1,RoadClass-0,0
1357,55,280,-2.15,-2.09,449.42,Wastewater,Others,S,PVC,149.56,Geology-0,19.67,SoilType-9,No,33,No,LandCover-2,RoadClass-2,0
1358,65,300,-2.45,1.29,61.82,Stormwater,MUF,S,BET,151.71,Geology-2,25.14,SoilType-4,No,237,No,LandCover-4,RoadClass-3,0
1363,54,225,-1.41,0.64,33.2,Wastewater,MUF,S,BET,147.31,Geology-2,21.33,SoilType-5,No,45,No,LandCover-2,RoadClass-2,0
1364,47,200,-1.77,-3.83,48.84,Stormwater,MUF,S,BET,152.73,Geology-2,72.78,SoilType-6,No,156,No,LandCover-2,RoadClass-1,0
1366,47,800,-2.05,3.23,32.69,Stormwater,MUF,S,BET,152.28,Geology-2,52.18,SoilType-4,No,156,No,LandCover-2,RoadClass-2,0
1367,47,200,-1.85,3.32,9.76,Stormwater,MUF,S,BET,152.08,Geology-2,55.46,SoilType-9,No,19,No,LandCover-2,RoadClass-0,0
1368,50,250,-1.75,2.34,60.18,Stormwater,MUF,S,BET,152.1,Geology-2,60.23,SoilType-9,No,156,No,LandCover-1,RoadClass-0,0
1369,50,250,-2.3,9.92,32.29,Stormwater,MUF,S,BET,151.97,Geology-2,56.69,SoilType-9,No,64,No,LandCover-2,RoadClass-0,0
1370,52,300,-1.85,2.24,29.38,Wastewater,MUF,S,BET,152.02,Geology-2,58.28,SoilType-9,No,190,Yes,LandCover-1,RoadClass-1,0
1371,52,300,-1.77,4.08,25.32,Wastewater,MUF,S,BET,152.11,Geology-2,60.76,SoilType-9,No,190,No,LandCover-2,RoadClass-0,0
1372,65,300,-1.28,5.01,57.03,Wastewater,MUF,S,BET,151.79,Geology-2,53.1,SoilType-9,No,64,No,LandCover-2,RoadClass-2,0
1373,55,300,-1.11,2.33,2.21,Wastewater,Others,S,PVC,151.69,Geology-2,51.36,SoilType-9,No,64,No,LandCover-4,RoadClass-3,0
1388,44,160,-0.76,-2.48,573.43,Combined,Others,S,PVC,122.36,Geology-2,19.18,SoilType-9,No,95,No,LandCover-4,RoadClass-1,0
1450,14,300,-3.21,6.78,52.6,Stormwater,MUF,S,Others,122.54,Geology-2,19.38,SoilType-9,No,107,No,LandCover-1,RoadClass-0,0
1571,63,200,-3.68,9.3,31.43,Combined,MUF,S,BET,123.15,Geology-2,19.8,SoilType-9,No,114,No,LandCover-2,RoadClass-2,0
1572,63,200,-4.2,4.98,26.06,Combined,MUF,S,BET,123.22,Geology-2,19.86,SoilType-9,No,114,No,LandCover-2,RoadClass-3,0
1573,63,200,-3.21,11.34,18.25,Combined,MUF,S,BET,123.28,Geology-2,19.91,SoilType-9,No,114,No,LandCover-2,RoadClass-3,0
1574,63,200,-4.15,4.76,20.6,Combined,MUF,S,BET,123.34,Geology-2,19.96,SoilType-9,No,114,No,LandCover-2,RoadClass-3,0
1575,63,200,-1.48,1.77,15.71,Combined,MUF,S,BET,123.16,Geology-2,19.8,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0
1625,50,300,-3.43,1.58,16.79,Stormwater,MUF,S,BET,124.12,Geology-0,23.3,SoilType-3,No,150,No,LandCover-2,RoadClass-3,0
1628,55,315,-1.67,3.29,4.98,Stormwater,Others,S,PVC,111.38,Geology-2,19.03,SoilType-0,No,0,No,LandCover-1,RoadClass-4,0
1638,55,315,-0.94,1.14,61.66,Stormwater,Others,S,PVC,112,Geology-2,19.34,SoilType-0,No,113,No,LandCover-1,RoadClass-4,0
1681,25,160,-2.95,-1.61,25.38,Combined,Others,S,PVC,123.68,Geology-2,20.15,SoilType-3,No,44,No,LandCover-2,RoadClass-4,0
1682,65,160,-2.15,2.84,18.85,Combined,Others,S,PVC,123.63,Geology-2,20.12,SoilType-6,No,44,No,LandCover-2,RoadClass-4,0
1683,65,160,-1.93,7.61,6.03,Combined,Others,S,PVC,123.59,Geology-2,20.1,SoilType-6,No,44,No,LandCover-2,RoadClass-3,0
1684,65,160,-1.99,6.87,8.93,Combined,Others,S,PVC,123.58,Geology-2,20.09,SoilType-6,No,44,No,LandCover-2,RoadClass-3,0
1685,65,200,-3.28,6.55,28.35,Combined,MUF,S,BET,123.52,Geology-2,20.04,SoilType-6,No,44,No,LandCover-4,RoadClass-3,0
1686,65,200,-1.35,10.26,19.9,Combined,MUF,S,BET,123.48,Geology-2,20.01,SoilType-6,No,114,No,LandCover-2,RoadClass-2,0
1689,65,200,-1.29,1.82,10.01,Combined,MUF,S,BET,123.25,Geology-2,19.82,SoilType-6,No,114,No,LandCover-2,RoadClass-0,0
1690,65,150,-1.6,10.85,17.14,Stormwater,MUF,S,BET,123.17,Geology-2,19.77,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0
1693,65,150,-3.51,3.59,28.61,Wastewater,MUF,S,BET,123.58,Geology-2,20.14,SoilType-9,No,114,No,LandCover-2,RoadClass-2,0
1695,79,225,-1.28,3.63,30.99,Combined,MUF,S,BET,123.78,Geology-2,20.3,SoilType-9,No,114,No,LandCover-2,RoadClass-0,0
1696,65,150,-2.18,5.17,99.74,Combined,MUF,S,BET,123.45,Geology-2,20.02,SoilType-9,No,114,No,LandCover-2,RoadClass-2,0
1697,65,150,-2.49,1.15,24.05,Combined,MUF,S,BET,123.25,Geology-2,19.85,SoilType-9,No,114,No,LandCover-2,RoadClass-2,0
1698,63,200,-8.77,12.61,61.03,Combined,MUF,S,BET,123.23,Geology-2,19.84,SoilType-9,No,114,No,LandCover-2,RoadClass-2,0
1699,79,225,-1.58,3.82,10.51,Combined,MUF,S,BET,123.87,Geology-2,20.36,SoilType-6,No,114,No,LandCover-2,RoadClass-0,0
1741,65,250,-3.33,6.34,12.68,Combined,Others,S,PVC,122.75,Geology-2,19.37,SoilType-9,No,184,No,LandCover-2,RoadClass-1,0
1742,52,225,-1.8,2.45,12.44,Wastewater,Others,S,BET,122.75,Geology-2,19.39,SoilType-9,No,184,No,LandCover-2,RoadClass-0,0
1757,65,200,-0.71,16.57,33.28,Combined,MUF,S,BET,122.77,Geology-2,19.38,SoilType-2,No,0,No,LandCover-2,RoadClass-0,0
1759,65,200,-0.89,3.4,26.71,Combined,MUF,S,BET,122.75,Geology-2,19.35,SoilType-2,No,0,No,LandCover-2,RoadClass-2,0
1761,65,300,-2.47,4.23,19.08,Stormwater,MUF,S,BET,122.75,Geology-2,19.38,SoilType-9,No,184,No,LandCover-2,RoadClass-0,0
1762,52,200,-4.23,10.19,23,Stormwater,Others,S,PVC,122.75,Geology-2,19.39,SoilType-9,No,184,No,LandCover-1,RoadClass-0,0
1788,52,200,-3.93,2.54,42.4,Stormwater,Others,S,PVC,122.7,Geology-2,19.35,SoilType-9,No,184,No,LandCover-2,RoadClass-2,0
1789,52,200,-3.62,0.4,24.29,Stormwater,Others,S,PVC,122.66,Geology-2,19.32,SoilType-9,No,184,No,LandCover-1,RoadClass-0,0
1790,52,200,-4.49,0.98,40.34,Stormwater,Others,S,PVC,122.67,Geology-2,19.34,SoilType-9,No,184,No,LandCover-4,RoadClass-0,0
1791,52,200,-4,0.8,31.2,Stormwater,Others,S,PVC,122.67,Geology-2,19.37,SoilType-9,No,184,No,LandCover-1,RoadClass-0,0
1792,52,200,-2.77,-0.6,38.99,Stormwater,Others,S,PVC,122.66,Geology-2,19.36,SoilType-9,No,184,No,LandCover-2,RoadClass-2,0
1793,52,200,-2.12,0.45,62.08,Stormwater,Others,S,PVC,122.57,Geology-2,19.28,SoilType-9,No,184,No,LandCover-2,RoadClass-3,0
1794,52,110,-2.35,11.48,1.72,Stormwater,Others,S,PVC,122.52,Geology-2,19.22,SoilType-9,No,242,No,LandCover-2,RoadClass-2,0
1795,52,160,-2.33,10.44,3.37,Stormwater,Others,S,PVC,122.52,Geology-2,19.22,SoilType-9,No,242,No,LandCover-2,RoadClass-2,0
1796,52,200,-1.98,0.93,35.9,Stormwater,Others,S,PVC,122.48,Geology-2,19.19,SoilType-9,No,242,No,LandCover-2,RoadClass-0,0
1797,52,160,-2.2,5.71,2.17,Stormwater,Others,S,PVC,122.45,Geology-2,19.15,SoilType-9,No,242,No,LandCover-2,RoadClass-2,0
1798,52,160,-2.18,1.63,3.69,Stormwater,Others,S,PVC,122.45,Geology-2,19.15,SoilType-9,No,242,No,LandCover-2,RoadClass-2,0
1799,52,200,-1.98,0.61,39.73,Wastewater,Others,S,PVC,122.48,Geology-2,19.19,SoilType-9,No,242,No,LandCover-2,RoadClass-0,0
1800,52,200,-2.24,0.58,62.69,Wastewater,Others,S,PVC,122.57,Geology-2,19.28,SoilType-9,No,184,No,LandCover-2,RoadClass-3,0
1802,52,200,-2.85,0.41,38.97,Wastewater,Others,S,PVC,122.66,Geology-2,19.36,SoilType-9,No,184,No,LandCover-2,RoadClass-2,0
1803,52,200,-3.88,1.56,31.1,Wastewater,Others,S,PVC,122.68,Geology-2,19.38,SoilType-9,No,184,No,LandCover-1,RoadClass-0,0
1804,52,200,-4.56,3.62,42.87,Wastewater,Others,S,PVC,122.67,Geology-2,19.34,SoilType-9,No,184,No,LandCover-4,RoadClass-0,0
1805,52,200,-3.47,-5.82,22.79,Wastewater,Others,S,PVC,122.66,Geology-2,19.32,SoilType-9,No,184,No,LandCover-1,RoadClass-0,0
1806,52,200,-4.38,2.63,40.95,Wastewater,Others,S,PVC,122.7,Geology-2,19.35,SoilType-9,No,184,No,LandCover-2,RoadClass-2,0
1807,52,200,-4.06,9.02,24.72,Wastewater,Others,S,PVC,122.75,Geology-2,19.39,SoilType-9,No,184,No,LandCover-2,RoadClass-0,0
1846,55,200,-1.87,3.75,27.14,Stormwater,MUF,S,BET,122.34,Geology-2,18.94,SoilType-9,No,242,No,LandCover-2,RoadClass-1,0
1847,55,200,-2.11,1.52,47.24,Stormwater,MUF,S,BET,122.31,Geology-2,18.91,SoilType-9,No,242,No,LandCover-2,RoadClass-0,0
1848,41,200,-1.35,2.25,22.43,Stormwater,MUF,S,BET,122.29,Geology-2,18.87,SoilType-9,No,242,No,LandCover-2,RoadClass-2,0
1849,41,200,-0.46,4.01,41.8,Stormwater,MUF,S,BET,122.26,Geology-2,18.82,SoilType-9,No,242,No,LandCover-2,RoadClass-3,0
1850,41,200,-0.96,0.27,53.3,Stormwater,MUF,S,BET,122.28,Geology-2,18.87,SoilType-9,No,242,No,LandCover-2,RoadClass-0,0
1851,41,200,-1.57,1.44,22.06,Stormwater,MUF,S,BET,122.26,Geology-2,18.85,SoilType-9,No,242,No,LandCover-4,RoadClass-0,0
1868,55,200,-2.07,1.63,47.4,Wastewater,Others,S,PVC,122.31,Geology-2,18.91,SoilType-9,No,242,No,LandCover-2,RoadClass-0,0
1879,25,160,-4.23,11.33,31.58,Combined,MUF,S,PVC,123.77,Geology-2,20.22,SoilType-3,No,44,No,LandCover-5,RoadClass-3,0
1880,25,160,-1.58,3.46,28.24,Combined,MUF,S,PVC,123.87,Geology-2,20.3,SoilType-3,No,44,No,LandCover-3,RoadClass-3,0
1883,63,125,-3.48,9.05,38.74,Wastewater,MUF,S,BET,123.95,Geology-2,20.41,SoilType-6,No,114,No,LandCover-4,RoadClass-2,0
1957,63,150,-0.8,4.52,49.88,Combined,MUF,S,BET,123.88,Geology-2,20.35,SoilType-6,No,114,No,LandCover-1,RoadClass-1,0
2168,55,200,-5.63,1.88,54.75,Combined,MUF,S,BET,83.11,Geology-2,-7.52,SoilType-5,No,125,No,LandCover-4,RoadClass-3,0
2169,55,200,-2.51,10.56,27.23,Combined,MUF,S,BET,83.48,Geology-2,-7.16,SoilType-5,No,125,No,LandCover-4,RoadClass-1,0
2170,55,160,-6.85,16.41,44.28,Combined,Others,S,PVC,83.9,Geology-2,-6.79,SoilType-5,No,125,No,LandCover-4,RoadClass-1,0
2172,55,250,-3.28,0.51,11.35,Combined,Others,S,PVC,85.18,Geology-2,-5.78,SoilType-1,No,116,No,LandCover-1,RoadClass-0,0
2174,55,250,-2.65,1.76,61.88,Combined,Others,S,PVC,85.4,Geology-2,-5.54,SoilType-1,No,116,No,LandCover-2,RoadClass-0,0
2175,55,250,-1.84,-0.98,53.82,Combined,Others,S,PVC,85.71,Geology-2,-5.18,SoilType-1,No,116,No,LandCover-1,RoadClass-0,0
2176,55,250,-0.69,6.19,69.11,Combined,Others,S,PVC,85.91,Geology-2,-4.9,SoilType-1,No,39,No,LandCover-4,RoadClass-3,0
2179,55,250,-0.82,0.29,72.5,Combined,Others,S,PVC,87.38,Geology-2,-3.25,SoilType-9,No,39,No,LandCover-4,RoadClass-2,0
2181,55,200,-0.01,0.82,59.74,Stormwater,MUF,S,BET,86.69,Geology-2,-4,SoilType-9,No,39,No,LandCover-4,RoadClass-0,0
2183,57,160,-1.71,2.85,58.89,Wastewater,Others,S,PVC,84.37,Geology-2,-6.21,SoilType-5,No,125,No,LandCover-1,RoadClass-1,0
2184,57,160,-4.66,1.09,57.76,Wastewater,Others,S,PVC,84.71,Geology-2,-5.82,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2185,57,200,-2.37,9.48,16.3,Wastewater,Others,S,PVC,85.06,Geology-2,-5.45,SoilType-5,No,143,No,LandCover-1,RoadClass-0,0
2186,57,200,-1.79,2.95,58.21,Stormwater,Others,S,PVC,84.37,Geology-2,-6.21,SoilType-5,No,125,No,LandCover-1,RoadClass-1,0
2187,57,200,-4.75,1.15,57.66,Stormwater,Others,S,PVC,84.71,Geology-2,-5.82,SoilType-5,No,143,No,LandCover-2,RoadClass-1,0
2188,57,200,-2.43,9.26,16.33,Stormwater,MUF,S,BET,85.06,Geology-2,-5.45,SoilType-5,No,143,No,LandCover-1,RoadClass-0,0
2193,57,200,-2.24,3.54,41.84,Wastewater,Others,S,PVC,85.14,Geology-2,-5.43,SoilType-5,No,143,No,LandCover-2,RoadClass-1,0
2194,57,200,-1.7,4.3,9,Wastewater,Others,S,PVC,85.16,Geology-2,-5.44,SoilType-5,No,143,No,LandCover-4,RoadClass-0,0
2196,47,200,-2.63,0.61,68.26,Wastewater,Others,S,PVC,85.53,Geology-2,-4.86,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2197,47,200,-3.53,2.77,57.83,Wastewater,Others,S,PVC,85.17,Geology-2,-5.3,SoilType-5,No,143,No,LandCover-2,RoadClass-2,0
2198,47,200,-3.55,2.53,57.94,Stormwater,MUF,S,BET,85.22,Geology-2,-5.25,SoilType-5,No,143,No,LandCover-2,RoadClass-1,0
2199,47,200,-2.55,0.9,68.53,Stormwater,MUF,S,BET,85.48,Geology-2,-4.9,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2200,57,200,-2.26,3.36,43.27,Stormwater,MUF,S,BET,85.18,Geology-2,-5.38,SoilType-5,No,143,No,LandCover-2,RoadClass-1,0
2201,57,200,-2.05,5.68,9.16,Stormwater,MUF,S,BET,85.22,Geology-2,-5.4,SoilType-5,No,143,No,LandCover-4,RoadClass-0,0
2210,47,200,-1.89,7.73,25.73,Wastewater,Others,S,PVC,86.64,Geology-2,-3.53,SoilType-5,No,161,No,LandCover-4,RoadClass-3,0
2211,47,200,-1.22,1.29,70.16,Wastewater,Others,S,PVC,86.54,Geology-2,-3.69,SoilType-5,No,161,No,LandCover-1,RoadClass-1,0
2212,47,160,-1.74,1.42,64.28,Wastewater,Others,S,PVC,85.98,Geology-2,-4.32,SoilType-5,No,143,No,LandCover-1,RoadClass-1,0
2213,47,200,-1.74,1.89,63.51,Stormwater,MUF,S,BET,85.98,Geology-2,-4.32,SoilType-5,No,143,No,LandCover-1,RoadClass-1,0
2214,47,200,-1.34,1.14,69.61,Stormwater,MUF,S,BET,86.54,Geology-2,-3.69,SoilType-5,No,161,No,LandCover-1,RoadClass-1,0
2215,47,200,-1.18,6.67,26.09,Stormwater,MUF,S,BET,86.7,Geology-2,-3.47,SoilType-5,No,161,No,LandCover-4,RoadClass-2,0
2218,47,200,-1.64,9.52,28.11,Wastewater,Others,S,PVC,85.17,Geology-2,-5.08,SoilType-5,No,143,No,LandCover-2,RoadClass-0,0
2219,47,200,-3.1,12.15,34.11,Wastewater,Others,S,PVC,85.58,Geology-2,-4.74,SoilType-5,No,143,No,LandCover-4,RoadClass-3,0
2222,57,200,-1.1,3.45,59.45,Wastewater,Others,S,PVC,86.64,Geology-2,-3.93,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2223,57,200,-2.13,0.94,44.78,Wastewater,Others,S,PVC,87.17,Geology-2,-3.37,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2224,57,200,-3.47,1.09,67.45,Wastewater,Others,S,PVC,87.76,Geology-2,-2.77,SoilType-5,No,26,No,LandCover-4,RoadClass-2,0
2225,57,200,-1.08,7.69,18.57,Wastewater,Others,S,PVC,88.2,Geology-2,-2.34,SoilType-9,No,26,No,LandCover-4,RoadClass-3,0
2226,57,200,-0.97,3.41,59.04,Stormwater,MUF,S,BET,86.64,Geology-2,-3.93,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2227,57,200,-2.2,0.98,47.23,Stormwater,MUF,S,BET,87.21,Geology-2,-3.34,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2228,57,200,-3.58,1.09,65.81,Stormwater,MUF,S,BET,87.76,Geology-2,-2.77,SoilType-5,No,26,No,LandCover-4,RoadClass-2,0
2229,57,200,-1.04,7.96,19.13,Stormwater,MUF,S,BET,88.2,Geology-2,-2.34,SoilType-9,No,26,No,LandCover-4,RoadClass-3,0
2230,47,200,-1.43,1.14,50.04,Wastewater,Others,S,PVC,86.07,Geology-2,-4.43,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2231,47,200,-1.54,1.03,10.67,Wastewater,Others,S,PVC,86.36,Geology-2,-4.13,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2232,47,200,-1.54,5.53,29.3,Wastewater,Others,S,PVC,86.21,Geology-2,-4.23,SoilType-5,No,143,No,LandCover-1,RoadClass-1,0
2233,47,200,-1.79,0.7,38.95,Wastewater,Others,S,PVC,86.6,Geology-2,-3.87,SoilType-5,No,143,No,LandCover-4,RoadClass-0,0
2234,47,200,-2.32,2.25,61.89,Wastewater,Others,S,PVC,87.15,Geology-2,-3.31,SoilType-5,No,161,No,LandCover-2,RoadClass-0,0
2235,47,160,-1.55,1.29,12.59,Wastewater,Others,S,PVC,86.7,Geology-2,-3.75,SoilType-5,No,143,No,LandCover-4,RoadClass-0,0
2236,47,160,-1.84,1.39,30.46,Wastewater,Others,S,PVC,86.76,Geology-2,-3.66,SoilType-5,No,143,No,LandCover-1,RoadClass-1,0
2237,47,160,-1.66,1.18,34.68,Wastewater,Others,S,PVC,86.98,Geology-2,-3.4,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2238,47,160,-0.54,0.57,59.5,Wastewater,Others,S,PVC,87.34,Geology-2,-2.99,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2239,47,200,-1.51,1.1,50.24,Stormwater,MUF,S,BET,86.07,Geology-2,-4.43,SoilType-5,No,143,No,LandCover-4,RoadClass-1,0
2240,47,200,-1.75,0.86,49.56,Stormwater,MUF,S,BET,86.55,Geology-2,-3.92,SoilType-5,No,143,No,LandCover-2,RoadClass-0,0
2241,47,200,-1.89,2.17,60.2,Stormwater,MUF,S,BET,87.15,Geology-2,-3.31,SoilType-5,No,161,No,LandCover-2,RoadClass-0,0
2244,47,200,-1.19,4.8,30.85,Stormwater,MUF,S,BET,86.21,Geology-2,-4.23,SoilType-5,No,143,No,LandCover-1,RoadClass-1,0
2245,47,200,-1.5,1.71,13.07,Stormwater,MUF,S,BET,86.7,Geology-2,-3.75,SoilType-5,No,143,No,LandCover-4,RoadClass-0,0
2246,47,200,-1.67,1.33,64.89,Stormwater,MUF,S,BET,86.87,Geology-2,-3.53,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2247,47,200,-0.54,0.76,59.79,Stormwater,MUF,S,BET,87.34,Geology-2,-2.99,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2248,47,160,-1.66,6.18,24.65,Wastewater,Others,S,PVC,86.73,Geology-2,-3.63,SoilType-5,No,161,No,LandCover-4,RoadClass-2,0
2249,47,200,-3.05,4.27,48.76,Stormwater,MUF,S,BET,87.76,Geology-2,-2.68,SoilType-5,No,26,No,LandCover-4,RoadClass-1,0
2250,47,200,-2.12,2.26,28.93,Stormwater,MUF,S,BET,88.14,Geology-2,-2.3,SoilType-5,No,26,No,LandCover-4,RoadClass-0,0
2258,47,150,-0.98,1.41,38.81,Stormwater,MUF,S,BET,87.68,Geology-2,-2.41,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2259,47,160,-1.01,1.45,35.37,Wastewater,Others,S,PVC,87.68,Geology-2,-2.41,SoilType-5,No,161,No,LandCover-4,RoadClass-1,0
2260,47,225,-0.66,9.48,46.6,Combined,MUF,S,PVC,88.15,Geology-2,-1.98,SoilType-5,No,161,No,LandCover-2,RoadClass-2,0
2261,47,200,-6.45,9.11,63.43,Combined,Others,S,PVC,88.67,Geology-2,-1.6,SoilType-5,No,161,No,LandCover-1,RoadClass-2,0
2263,47,160,-4.46,3.34,31.96,Wastewater,Others,S,PVC,88.82,Geology-2,-1.55,SoilType-5,No,161,No,LandCover-4,RoadClass-0,0
2264,24,200,-2,10.02,21.47,Combined,Others,S,PVC,89.07,Geology-2,-1.32,SoilType-5,No,26,Yes,LandCover-2,RoadClass-1,0
2265,57,200,-2.67,0.86,50.05,Wastewater,Others,S,PVC,89.35,Geology-2,-1.03,SoilType-5,No,26,No,LandCover-2,RoadClass-2,0
2266,57,200,-2.25,0.74,20.84,Wastewater,Others,S,PVC,89.06,Geology-2,-1.37,SoilType-5,No,26,No,LandCover-1,RoadClass-3,0
2323,57,200,-0.32,0.13,53.7,Wastewater,Others,S,PVC,85.47,Geology-2,-5.13,SoilType-5,No,143,No,LandCover-4,RoadClass-2,0
2324,57,200,-0.26,0.13,55.16,Stormwater,MUF,S,BET,85.52,Geology-2,-5.09,SoilType-5,No,143,No,LandCover-4,RoadClass-2,0
2335,57,200,-2.29,4.48,63.15,Wastewater,Others,S,PVC,86.04,Geology-2,-4.54,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2336,57,200,-2.65,4.62,60,Stormwater,MUF,S,BET,86.04,Geology-2,-4.54,SoilType-5,No,39,No,LandCover-4,RoadClass-2,0
2345,47,200,-2.04,7.49,27.9,Stormwater,MUF,S,BET,86.16,Geology-2,-4.07,SoilType-5,No,161,No,LandCover-2,RoadClass-3,0
